emailID,subscribe_channelID,subscribeWatch_time
Jacenta.Keily@gmail.com,2,10.24
Patricia.Gaulin@gmail.com,109,3.92
Lorie.Bonilla@gmail.com,67,7.42
Aigneis.Stav@gmail.com,122,6.45
Berta.Wilkinson@gmail.com,28,10.83
Eadie.Chrystel@gmail.com,20,10.75
Gloria.Hourigan@gmail.com,49,8.83
Nariko.O'Carroll@gmail.com,130,3.64
Rivalee.Cadmar@gmail.com,46,5.47
Agnese.Natica@gmail.com,96,10.77
Hayley.Center@gmail.com,97,4.19
Dagmar.Tannie@gmail.com,48,7.97
Alleen.Blase@gmail.com,28,2.71
Alisha.Cosenza@gmail.com,49,6.65
Nessie.Goode@gmail.com,101,4.7
Jobi.Kiyoshi@gmail.com,15,2.08
Ulrike.Arathorn@gmail.com,103,8.76
Berget.Shaver@gmail.com,44,7.74
Cacilie.Cookie@gmail.com,38,9.93
Agnese.Adamsen@gmail.com,11,7.36
Lizzie.Paton@gmail.com,112,9.93
Siana.Eckblad@gmail.com,94,3
Bertine.Thema@gmail.com,162,3.08
Marti.Lea@gmail.com,135,5.49
Romona.Goddard@gmail.com,92,6.42
Lynea.Parsaye@gmail.com,84,9.24
Nita.Marden@gmail.com,143,5.65
Barbara.Maribeth@gmail.com,82,9.76
Fina.Palocz@gmail.com,25,1.3
Nataline.Odysseus@gmail.com,138,8.93
Raf.Carri@gmail.com,60,10.25
Oona.Cottle@gmail.com,139,6.36
Bettine.Zaslow@gmail.com,128,3.91
Fred.Dimitris@gmail.com,7,1.27
Ashlee.Genna@gmail.com,131,8.43
Chickie.Seumas@gmail.com,97,3.66
Ethel.Graig@gmail.com,22,3.86
Agathe.Euridice@gmail.com,77,4.61
Meghann.Rosette@gmail.com,120,1.06
Farrah.Mozelle@gmail.com,75,10.1
Karolina.Alarise@gmail.com,4,1.43
Corina.Hedve@gmail.com,164,9.46
Binny.Genna@gmail.com,46,8.96
Lulita.Erskine@gmail.com,150,2.72
Nita.Haldas@gmail.com,25,4.04
Corry.Gombach@gmail.com,20,4.83
Marcelline.Bobbee@gmail.com,126,3.62
Nickie.Sothena@gmail.com,16,9.76
Corina.Hourigan@gmail.com,57,2.14
Abbie.Anton@gmail.com,120,7.78
Andeee.Callista@gmail.com,157,1.87
Dominga.Natalia@gmail.com,14,9.55
Elora.Margarete@gmail.com,113,9.68
Isa.Rheingold@gmail.com,149,1.51
Ada.Howlyn@gmail.com,34,1.71
Kore.Colbert@gmail.com,53,1.57
Alleen.Cath@gmail.com,4,6.31
Oona.Kimmie@gmail.com,50,10.78
Gisela.Loeb@gmail.com,146,7.13
Kirbee.Zuzana@gmail.com,99,2.06
Cathie.Elbertina@gmail.com,124,6.65
Zsa Zsa.Imelida@gmail.com,167,10.88
Ezmeralda.Kinnard@gmail.com,156,2.1
Alleen.Eachern@gmail.com,64,1.3
Courtnay.Codding@gmail.com,4,10.35
Gianina.Zetta@gmail.com,125,9.04
Allyce.Gower@gmail.com,14,6.25
Tatiania.Torray@gmail.com,60,10.88
Blinni.Marlie@gmail.com,73,1.87
Romona.Alejoa@gmail.com,148,8.49
Merrie.Jorgan@gmail.com,14,1.44
Mariele.Bendick@gmail.com,59,10.45
Fina.Carbo@gmail.com,142,1.79
Goldie.Erb@gmail.com,24,4.76
Robbi.McAdams@gmail.com,124,7.34
Dorene.Shirberg@gmail.com,109,1.72
Wilma.Annabella@gmail.com,129,2.29
Lonnie.Amadas@gmail.com,80,6.69
Tera.Wu@gmail.com,40,3.46
Minda.Wiener@gmail.com,167,6.25
Sibella.Haerr@gmail.com,165,8.05
Emilia.Eldrid@gmail.com,150,6.15
Fred.Katrine@gmail.com,104,3.24
Deedee.Korey@gmail.com,68,3.61
Jaclyn.Koehler@gmail.com,112,10.77
Nita.Corrine@gmail.com,2,4.4
Lesly.Whiffen@gmail.com,88,8.4
Amara.Romelda@gmail.com,10,3.45
Loree.Juan@gmail.com,82,1.23
Aeriela.Ambrosia@gmail.com,115,2.71
Florie.Ranjiv@gmail.com,57,4.93
Pierette.Pitt@gmail.com,110,7.27
Clary.Irmine@gmail.com,63,6.92
Nonnah.Dowski@gmail.com,142,7.77
Neila.Bobbee@gmail.com,29,1.27
Micheline.Atonsah@gmail.com,110,8.61
Margalo.Raul@gmail.com,94,6.93
Candi.Lia@gmail.com,108,8.88
Mariann.Marisa@gmail.com,103,5.83
Dania.Charmine@gmail.com,158,6.27
Ricky.Dorcy@gmail.com,86,10.36
Christal.Pauly@gmail.com,83,10.05
Berget.Gibbeon@gmail.com,117,9.32
Kayla.Obed@gmail.com,27,7.78
Kate.Maples@gmail.com,47,3.47
Nyssa.Syd@gmail.com,157,4.26
Katuscha.Iphlgenia@gmail.com,24,9.65
Reeba.Denis@gmail.com,39,10.07
Sashenka.Seumas@gmail.com,129,4.47
Lyssa.Jena@gmail.com,17,10.02
Nicoli.Gilbertson@gmail.com,9,3.56
Lorne.Dorothy@gmail.com,159,3.98
Celestyna.Fitzsimmons@gmail.com,92,4.32
Letizia.Lewes@gmail.com,149,3.06
Nelle.Weinreb@gmail.com,67,3.59
Flo.Kronfeld@gmail.com,138,4.17
Orelia.Constancy@gmail.com,5,7.35
Magdalena.Gibbeon@gmail.com,74,9.24
Phylis.Serilda@gmail.com,8,10.11
Elie.Afton@gmail.com,46,9.68
Cristine.Azeria@gmail.com,52,1.36
Sidoney.Edee@gmail.com,123,9.74
Lynnea.Sinegold@gmail.com,94,5.22
Ayn.Lilas@gmail.com,37,9.83
Lusa.Swigart@gmail.com,24,8.03
Albertina.Giule@gmail.com,51,6.18
Inga.Malanie@gmail.com,17,9.43
Annice.Decato@gmail.com,10,2.26
Mady.Johanna@gmail.com,112,3.86
Marcelline.Germann@gmail.com,129,9.25
Belinda.Kamaria@gmail.com,69,7.95
Ira.Timon@gmail.com,167,8.63
Amelia.Tomasina@gmail.com,19,8.36
Ulrike.Pip@gmail.com,64,4.44
Leia.Madaih@gmail.com,16,10.98
Danika.Ochs@gmail.com,99,10.22
Neila.Nisbet@gmail.com,140,7.91
Deedee.Lowry@gmail.com,139,2.55
Marika.Morgun@gmail.com,7,7.66
Marita.Lenny@gmail.com,162,9.22
Suzette.Bandeen@gmail.com,97,8.38
Robinia.Edison@gmail.com,106,5.91
Alia.Helfand@gmail.com,42,6.11
Donnie.Lorain@gmail.com,100,3.32
Lynnea.Tarrant@gmail.com,156,4.68
Isa.Gunn@gmail.com,154,1.32
Livvyy.Reneta@gmail.com,80,8.3
Carmencita.Ramona@gmail.com,23,8.45
Christian.Edmund@gmail.com,42,2.44
Raf.Percy@gmail.com,21,1.06
Bettine.Donoghue@gmail.com,64,10.26
Marleah.Braun@gmail.com,155,6.18
Talya.Wyn@gmail.com,54,6.64
Amara.Kat@gmail.com,93,9.35
Marinna.Japeth@gmail.com,72,10.88
Florencia.Jaylene@gmail.com,111,10.11
Winifred.Cecile@gmail.com,90,1.73
Dania.Esmaria@gmail.com,89,1.15
Angela.Gregrory@gmail.com,143,3.62
Wendi.Plato@gmail.com,28,5.63
Bee.Baylor@gmail.com,156,3.04
Melanie.McCutcheon@gmail.com,60,6.28
Merle.Lea@gmail.com,36,6.87
Therine.Alice@gmail.com,13,5.03
Christy.Fillbert@gmail.com,138,6.14
Barbi.Azeria@gmail.com,14,4.02
Dorice.Himelman@gmail.com,105,6.72
June.Ranjiv@gmail.com,57,2.68
Priscilla.Jaylene@gmail.com,162,2.76
Tressa.Noam@gmail.com,1,10.95
Renae.Teddman@gmail.com,133,10.41
Darci.Pacorro@gmail.com,122,8.07
Ana.Grobe@gmail.com,124,3.94
Bobbi.Rodmann@gmail.com,136,6.46
Belva.Anderea@gmail.com,15,5.68
Millie.Vanni@gmail.com,143,10.23
Jennica.Fleeta@gmail.com,163,10.77
Jenda.Silvan@gmail.com,17,7.38
Evita.Persse@gmail.com,21,3.47
Nananne.Darian@gmail.com,54,10.31
Nollie.Schenck@gmail.com,58,6.65
Joeann.Tannie@gmail.com,109,3.67
Aigneis.Tamar@gmail.com,83,5.14
Norine.Zina@gmail.com,33,8.73
Patricia.Telfer@gmail.com,37,1.65
Angelique.Ehrman@gmail.com,125,4.56
@gmail.com,74,5.72
@gmail.com,,
