emailID,commentchannelID,commentWatch_time
Oralee.Gaspard@gmail.com,63,932.24
Jacenta.Keily@gmail.com,46,591.01
Patricia.Gaulin@gmail.com,97,943.33
Lorie.Bonilla@gmail.com,98,899.4
Aigneis.Stav@gmail.com,47,753.27
Berta.Wilkinson@gmail.com,89,144.76
Eadie.Chrystel@gmail.com,73,818.23
Gloria.Hourigan@gmail.com,164,970.01
Nariko.O'Carroll@gmail.com,51,988.08
Rivalee.Cadmar@gmail.com,161,630.39
Agnese.Natica@gmail.com,46,266.98
Hayley.Center@gmail.com,136,72.33
Dagmar.Tannie@gmail.com,147,23.65
Alleen.Blase@gmail.com,38,550.63
Alisha.Cosenza@gmail.com,39,626.93
Nessie.Goode@gmail.com,71,647.65
Jobi.Kiyoshi@gmail.com,131,815.55
Ulrike.Arathorn@gmail.com,20,142.82
Berget.Shaver@gmail.com,21,180.21
Cacilie.Cookie@gmail.com,2,691.69
Agnese.Adamsen@gmail.com,144,998.45
Lizzie.Paton@gmail.com,19,523.23
Siana.Eckblad@gmail.com,93,833.08
Bertine.Thema@gmail.com,57,173.88
Marti.Lea@gmail.com,102,499.99
Romona.Goddard@gmail.com,116,512.99
Lynea.Parsaye@gmail.com,10,143.63
Nita.Marden@gmail.com,131,787.61
Barbara.Maribeth@gmail.com,29,738.6
Fina.Palocz@gmail.com,111,923.15
Nataline.Odysseus@gmail.com,165,186.17
Raf.Carri@gmail.com,75,735.92
Oona.Cottle@gmail.com,44,484.35
Bettine.Zaslow@gmail.com,19,257.44
Fred.Dimitris@gmail.com,156,51.52
Ashlee.Genna@gmail.com,137,757.52
Chickie.Seumas@gmail.com,105,727.92
Ethel.Graig@gmail.com,53,661.96
Agathe.Euridice@gmail.com,46,158.92
Meghann.Rosette@gmail.com,29,894.55
Farrah.Mozelle@gmail.com,18,176.84
Karolina.Alarise@gmail.com,28,787.89
Corina.Hedve@gmail.com,81,918.51
Binny.Genna@gmail.com,48,586.58
Lulita.Erskine@gmail.com,142,553
Nita.Haldas@gmail.com,40,466.91
Corry.Gombach@gmail.com,149,778.7
Marcelline.Bobbee@gmail.com,34,127.68
Nickie.Sothena@gmail.com,85,873.59
Corina.Hourigan@gmail.com,13,780.53
Abbie.Anton@gmail.com,33,302.13
Andeee.Callista@gmail.com,109,218.69
Dominga.Natalia@gmail.com,122,537.6
Elora.Margarete@gmail.com,64,73.66
Isa.Rheingold@gmail.com,132,381.74
Ada.Howlyn@gmail.com,11,165.15
Kore.Colbert@gmail.com,16,176.22
Alleen.Cath@gmail.com,96,350.35
Oona.Kimmie@gmail.com,128,745.59
Gisela.Loeb@gmail.com,99,685.54
Kirbee.Zuzana@gmail.com,76,836.47
Cathie.Elbertina@gmail.com,33,88.46
Zsa Zsa.Imelida@gmail.com,95,339.94
Ezmeralda.Kinnard@gmail.com,165,380.4
Alleen.Eachern@gmail.com,4,254.61
Courtnay.Codding@gmail.com,113,419.77
Gianina.Zetta@gmail.com,4,97.4
Allyce.Gower@gmail.com,120,45.3
Tatiania.Torray@gmail.com,100,800.06
Blinni.Marlie@gmail.com,140,483.99
Romona.Alejoa@gmail.com,158,634.83
Merrie.Jorgan@gmail.com,143,386.97
Mariele.Bendick@gmail.com,137,94.43
Fina.Carbo@gmail.com,124,593.7
Goldie.Erb@gmail.com,33,899.58
Robbi.McAdams@gmail.com,165,876.04
Dorene.Shirberg@gmail.com,9,793.32
Wilma.Annabella@gmail.com,23,867.84
Lonnie.Amadas@gmail.com,86,843.48
Tera.Wu@gmail.com,111,542.9
Minda.Wiener@gmail.com,158,342.78
Sibella.Haerr@gmail.com,56,123.94
Emilia.Eldrid@gmail.com,3,906.92
Fred.Katrine@gmail.com,161,146.29
Deedee.Korey@gmail.com,73,862.12
Jaclyn.Koehler@gmail.com,97,875.03
Nita.Corrine@gmail.com,29,769.25
Lesly.Whiffen@gmail.com,119,593.06
Amara.Romelda@gmail.com,123,499.45
Loree.Juan@gmail.com,97,938.16
Aeriela.Ambrosia@gmail.com,117,856.77
Florie.Ranjiv@gmail.com,83,382.17
Pierette.Pitt@gmail.com,102,789.66
Clary.Irmine@gmail.com,33,431.19
Nonnah.Dowski@gmail.com,99,249.97
Neila.Bobbee@gmail.com,58,834.69
Micheline.Atonsah@gmail.com,132,881.92
Margalo.Raul@gmail.com,53,337.8
Candi.Lia@gmail.com,68,193.2
Mariann.Marisa@gmail.com,26,800.88
Dania.Charmine@gmail.com,17,257.63
Ricky.Dorcy@gmail.com,78,969.82
Christal.Pauly@gmail.com,18,298.78
Berget.Gibbeon@gmail.com,133,80.97
Kayla.Obed@gmail.com,59,417.14
Kate.Maples@gmail.com,109,940.68
Nyssa.Syd@gmail.com,109,554.94
Katuscha.Iphlgenia@gmail.com,33,16.56
Reeba.Denis@gmail.com,105,656.88
Sashenka.Seumas@gmail.com,32,546.82
Lyssa.Jena@gmail.com,113,727.43
Nicoli.Gilbertson@gmail.com,123,466.96
Lorne.Dorothy@gmail.com,106,39.5
Celestyna.Fitzsimmons@gmail.com,40,858.42
Letizia.Lewes@gmail.com,16,56.95
Nelle.Weinreb@gmail.com,44,932.79
Flo.Kronfeld@gmail.com,60,992.19
Orelia.Constancy@gmail.com,4,491.97
Magdalena.Gibbeon@gmail.com,136,272.88
Phylis.Serilda@gmail.com,66,334.65
Elie.Afton@gmail.com,77,5.83
Cristine.Azeria@gmail.com,23,645.88
Sidoney.Edee@gmail.com,73,939.71
Lynnea.Sinegold@gmail.com,144,454.95
Ayn.Lilas@gmail.com,98,71.75
Lusa.Swigart@gmail.com,18,38.77
Albertina.Giule@gmail.com,77,807.85
Inga.Malanie@gmail.com,157,103.39
Annice.Decato@gmail.com,32,320.48
Mady.Johanna@gmail.com,56,131.79
Marcelline.Germann@gmail.com,14,436.4
Belinda.Kamaria@gmail.com,78,625.91
Ira.Timon@gmail.com,117,728.7
Amelia.Tomasina@gmail.com,66,887.43
Ulrike.Pip@gmail.com,126,502.27
Leia.Madaih@gmail.com,114,25.66
Danika.Ochs@gmail.com,7,604.68
Neila.Nisbet@gmail.com,58,672.64
Deedee.Lowry@gmail.com,154,528.38
Marika.Morgun@gmail.com,23,50.08
Marita.Lenny@gmail.com,54,931.98
Suzette.Bandeen@gmail.com,147,21.15
Robinia.Edison@gmail.com,155,970.58
Alia.Helfand@gmail.com,35,950.44
Donnie.Lorain@gmail.com,72,287.6
Lynnea.Tarrant@gmail.com,95,249.32
Isa.Gunn@gmail.com,160,114.07
Livvyy.Reneta@gmail.com,119,451.14
Carmencita.Ramona@gmail.com,27,161.74
Christian.Edmund@gmail.com,167,914.3
Raf.Percy@gmail.com,1,868.46
Bettine.Donoghue@gmail.com,109,906.11
Marleah.Braun@gmail.com,97,445.03
Talya.Wyn@gmail.com,39,682.02
Amara.Kat@gmail.com,77,558.99
Marinna.Japeth@gmail.com,130,43.55
Florencia.Jaylene@gmail.com,2,772.72
Winifred.Cecile@gmail.com,72,674.72
Dania.Esmaria@gmail.com,12,613.97
Angela.Gregrory@gmail.com,49,65.08
Wendi.Plato@gmail.com,36,340.72
Bee.Baylor@gmail.com,94,473.83
Melanie.McCutcheon@gmail.com,66,2.58
Merle.Lea@gmail.com,163,780.76
Therine.Alice@gmail.com,128,836.87
Christy.Fillbert@gmail.com,19,886.02
Barbi.Azeria@gmail.com,144,187.81
Dorice.Himelman@gmail.com,160,798.65
June.Ranjiv@gmail.com,163,831.28
Priscilla.Jaylene@gmail.com,161,446.59
Tressa.Noam@gmail.com,16,184.39
Renae.Teddman@gmail.com,55,129.89
Darci.Pacorro@gmail.com,52,747.9
Ana.Grobe@gmail.com,155,836.59
Bobbi.Rodmann@gmail.com,166,653.43
Belva.Anderea@gmail.com,98,68.74
Millie.Vanni@gmail.com,117,146.97
Jennica.Fleeta@gmail.com,71,786.09
Jenda.Silvan@gmail.com,145,879.73
Evita.Persse@gmail.com,149,768.57
Nananne.Darian@gmail.com,162,634.14
Nollie.Schenck@gmail.com,125,754.76
Joeann.Tannie@gmail.com,28,960.52
Aigneis.Tamar@gmail.com,39,599.25
Norine.Zina@gmail.com,108,825.75
Patricia.Telfer@gmail.com,105,373.15
Angelique.Ehrman@gmail.com,14,137.92
@gmail.com,165,982.57
