emailID,likes_channelID,likesWatch_time
Jacenta.Keily@gmail.com,85,2.37
Patricia.Gaulin@gmail.com,45,4.39
Lorie.Bonilla@gmail.com,49,4.33
Aigneis.Stav@gmail.com,49,5.97
Berta.Wilkinson@gmail.com,125,4.27
Eadie.Chrystel@gmail.com,10,5.27
Gloria.Hourigan@gmail.com,52,3.87
Nariko.O'Carroll@gmail.com,9,1.02
Rivalee.Cadmar@gmail.com,114,4.53
Agnese.Natica@gmail.com,140,2.56
Hayley.Center@gmail.com,72,2.38
Dagmar.Tannie@gmail.com,46,4.57
Alleen.Blase@gmail.com,35,1.51
Alisha.Cosenza@gmail.com,114,3.76
Nessie.Goode@gmail.com,167,2.76
Jobi.Kiyoshi@gmail.com,88,5.9
Ulrike.Arathorn@gmail.com,137,4.77
Berget.Shaver@gmail.com,155,2.29
Cacilie.Cookie@gmail.com,4,1.43
Agnese.Adamsen@gmail.com,110,5.24
Lizzie.Paton@gmail.com,36,2.58
Siana.Eckblad@gmail.com,163,1.8
Bertine.Thema@gmail.com,86,4.14
Marti.Lea@gmail.com,39,1.6
Romona.Goddard@gmail.com,112,4.26
Lynea.Parsaye@gmail.com,93,4.49
Nita.Marden@gmail.com,13,5.59
Barbara.Maribeth@gmail.com,109,1.63
Fina.Palocz@gmail.com,17,3.1
Nataline.Odysseus@gmail.com,20,3.74
Raf.Carri@gmail.com,56,5.61
Oona.Cottle@gmail.com,117,1.84
Bettine.Zaslow@gmail.com,43,3.79
Fred.Dimitris@gmail.com,167,3.67
Ashlee.Genna@gmail.com,88,4.07
Chickie.Seumas@gmail.com,41,2.86
Ethel.Graig@gmail.com,25,5.52
Agathe.Euridice@gmail.com,127,1.24
Meghann.Rosette@gmail.com,94,1.08
Farrah.Mozelle@gmail.com,67,5.96
Karolina.Alarise@gmail.com,57,3.38
Corina.Hedve@gmail.com,159,4.09
Binny.Genna@gmail.com,165,2.62
Lulita.Erskine@gmail.com,112,3.5
Nita.Haldas@gmail.com,90,3.63
Corry.Gombach@gmail.com,126,3.64
Marcelline.Bobbee@gmail.com,5,3.5
Nickie.Sothena@gmail.com,9,2.34
Corina.Hourigan@gmail.com,111,2.16
Abbie.Anton@gmail.com,51,2.96
Andeee.Callista@gmail.com,32,4.97
Dominga.Natalia@gmail.com,106,5.18
Elora.Margarete@gmail.com,122,1.81
Isa.Rheingold@gmail.com,109,5.66
Ada.Howlyn@gmail.com,68,5.36
Kore.Colbert@gmail.com,119,2.45
Alleen.Cath@gmail.com,60,3.76
Oona.Kimmie@gmail.com,92,4.94
Gisela.Loeb@gmail.com,46,1.44
Kirbee.Zuzana@gmail.com,164,3.5
Cathie.Elbertina@gmail.com,50,5.24
Zsa Zsa.Imelida@gmail.com,46,4.34
Ezmeralda.Kinnard@gmail.com,30,2.34
Alleen.Eachern@gmail.com,76,5.02
Courtnay.Codding@gmail.com,131,1.05
Gianina.Zetta@gmail.com,164,5.68
Allyce.Gower@gmail.com,118,2.07
Tatiania.Torray@gmail.com,87,3.3
Blinni.Marlie@gmail.com,64,4.52
Romona.Alejoa@gmail.com,48,2.36
Merrie.Jorgan@gmail.com,26,3.67
Mariele.Bendick@gmail.com,73,4.34
Fina.Carbo@gmail.com,12,5.81
Goldie.Erb@gmail.com,3,5.16
Robbi.McAdams@gmail.com,92,1.43
Dorene.Shirberg@gmail.com,72,1.95
Wilma.Annabella@gmail.com,86,1.94
Lonnie.Amadas@gmail.com,44,1.89
Tera.Wu@gmail.com,50,5.86
Minda.Wiener@gmail.com,148,5.76
Sibella.Haerr@gmail.com,133,4.53
Emilia.Eldrid@gmail.com,63,2.6
Fred.Katrine@gmail.com,38,1.11
Deedee.Korey@gmail.com,76,4.66
Jaclyn.Koehler@gmail.com,133,4.16
Nita.Corrine@gmail.com,153,1.16
Lesly.Whiffen@gmail.com,14,4.54
Amara.Romelda@gmail.com,29,2.76
Loree.Juan@gmail.com,154,1.51
Aeriela.Ambrosia@gmail.com,79,4.4
Florie.Ranjiv@gmail.com,5,1.85
Pierette.Pitt@gmail.com,82,2.62
Clary.Irmine@gmail.com,16,1.68
Nonnah.Dowski@gmail.com,138,5.21
Neila.Bobbee@gmail.com,160,2.99
Micheline.Atonsah@gmail.com,160,3.79
Margalo.Raul@gmail.com,127,1.01
Candi.Lia@gmail.com,128,4.86
Mariann.Marisa@gmail.com,117,4.38
Dania.Charmine@gmail.com,48,5.46
Ricky.Dorcy@gmail.com,1,1.42
Christal.Pauly@gmail.com,36,1.79
Berget.Gibbeon@gmail.com,64,2.35
Kayla.Obed@gmail.com,46,4.98
Kate.Maples@gmail.com,68,1.6
Nyssa.Syd@gmail.com,62,2.79
Katuscha.Iphlgenia@gmail.com,157,1.66
Reeba.Denis@gmail.com,17,4.49
Sashenka.Seumas@gmail.com,61,2.66
Lyssa.Jena@gmail.com,52,3.03
Nicoli.Gilbertson@gmail.com,60,3.74
Lorne.Dorothy@gmail.com,117,3.29
Celestyna.Fitzsimmons@gmail.com,46,3.67
Letizia.Lewes@gmail.com,48,2.86
Nelle.Weinreb@gmail.com,135,5.34
Flo.Kronfeld@gmail.com,92,4.84
Orelia.Constancy@gmail.com,109,1.62
Magdalena.Gibbeon@gmail.com,101,2.7
Phylis.Serilda@gmail.com,67,2.24
Elie.Afton@gmail.com,82,3.95
Cristine.Azeria@gmail.com,14,4.3
Sidoney.Edee@gmail.com,138,5.16
Lynnea.Sinegold@gmail.com,109,2.92
Ayn.Lilas@gmail.com,21,3.61
Lusa.Swigart@gmail.com,69,4.43
Albertina.Giule@gmail.com,50,4.8
Inga.Malanie@gmail.com,103,3.6
Annice.Decato@gmail.com,24,2.93
Mady.Johanna@gmail.com,160,3.47
Marcelline.Germann@gmail.com,65,2.76
Belinda.Kamaria@gmail.com,37,5.56
Ira.Timon@gmail.com,140,1.78
Amelia.Tomasina@gmail.com,101,4.04
Ulrike.Pip@gmail.com,153,3.85
Leia.Madaih@gmail.com,31,3.92
Danika.Ochs@gmail.com,69,3.6
Neila.Nisbet@gmail.com,51,4.37
Deedee.Lowry@gmail.com,154,2.29
Marika.Morgun@gmail.com,80,3.19
Marita.Lenny@gmail.com,27,2.02
Suzette.Bandeen@gmail.com,16,3.98
Robinia.Edison@gmail.com,101,3.54
Alia.Helfand@gmail.com,73,3
Donnie.Lorain@gmail.com,57,2.42
Lynnea.Tarrant@gmail.com,74,1.15
Isa.Gunn@gmail.com,123,3.71
Livvyy.Reneta@gmail.com,84,5.99
Carmencita.Ramona@gmail.com,74,3.39
Christian.Edmund@gmail.com,45,4.31
Raf.Percy@gmail.com,57,5.25
Bettine.Donoghue@gmail.com,146,4.85
Marleah.Braun@gmail.com,29,3.72
Talya.Wyn@gmail.com,69,2.56
Amara.Kat@gmail.com,96,4.59
Marinna.Japeth@gmail.com,102,4.51
Florencia.Jaylene@gmail.com,58,5.71
Winifred.Cecile@gmail.com,156,2.35
Dania.Esmaria@gmail.com,59,2.75
Angela.Gregrory@gmail.com,117,4.44
Wendi.Plato@gmail.com,15,5.53
Bee.Baylor@gmail.com,104,3.52
Melanie.McCutcheon@gmail.com,130,5.63
Merle.Lea@gmail.com,79,4.47
Therine.Alice@gmail.com,150,5.91
Christy.Fillbert@gmail.com,131,3.01
Barbi.Azeria@gmail.com,134,3.25
Dorice.Himelman@gmail.com,147,4.62
June.Ranjiv@gmail.com,44,5.26
Priscilla.Jaylene@gmail.com,144,2.42
Tressa.Noam@gmail.com,158,1.9
Renae.Teddman@gmail.com,9,3.77
Darci.Pacorro@gmail.com,104,5.58
Ana.Grobe@gmail.com,86,4.83
Bobbi.Rodmann@gmail.com,93,5.57
Belva.Anderea@gmail.com,51,5.74
Millie.Vanni@gmail.com,132,2.33
Jennica.Fleeta@gmail.com,88,2.6
Jenda.Silvan@gmail.com,6,4.31
Evita.Persse@gmail.com,74,4.24
Nananne.Darian@gmail.com,30,4.62
Nollie.Schenck@gmail.com,118,1.06
Joeann.Tannie@gmail.com,134,1.76
Aigneis.Tamar@gmail.com,162,3.06
Norine.Zina@gmail.com,46,2.57
Patricia.Telfer@gmail.com,9,4.43
Angelique.Ehrman@gmail.com,166,1.83
@gmail.com,89,3.18
@gmail.com,,
